id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,overview,popularity,genres,production_countries,spoken_languages,cast,director
550651,A Very Nutty Christmas,5.756,41,Released,11/30/2018,0,80,0,tt8295976,en,English,6.439,TV Movie  Family,United States of America,English,English,Colin Theys
126757,100 Bloody Acres,5.756,127,Released,8/4/2012,6388,91,0,tt2290065,en,English,8.431,Comedy  Horror,Australia,English,Chicha Amatayakul  Jirawat Wachirasarunpat  Arak Amornsupasiri  Amarin Nitipon,Colin Cairnes  Cameron Cairnes
63297,200 MPH,3.682,33,Released,4/26/2011,0,90,0,tt1823051,en,A man gets falsely accused of murdering his wife.,7.43,Action  Thriller,United States of America,English,William Hodges  Jacob Montiel  Yair Cohen  Andrew Berkompas  Arjun Bhatkhandhe,Cole S. McKay
77485,3 Musketeers,4.324,17,Released,10/25/2011,0,87,300000,tt1977681,en,English,3.373,Action  Adventure  Thriller,United States of America,English,Addison Henderson,Cole S. McKay
1158959,A Life Too Short The Isabella Nardoni Case,7.1,49,Released,8/17/2023,0,104,0,tt28552695,pt,The dissolution of a family in 10 minutes.,8.932,Documentary,Brazil,Portugus,Elwa Hglund  Pentti Heinonen  Elmer Bck  Toni Visnen  Alma Pysti,Cludio Manoel  Micael Langer
1104589,A espuma e o Leo,0,0,Released,7/26/2022,0,17,0,tt22543632,pt,The Writer has a lot of problems with his wife.,0.6,Animation,Portugal,Portugus,Masoumeh Aref  Jalal Ahmadpour,Cludio Jordo
798903,A Abbada,0,0,Released,2/26/2021,0,55,0,tt13299776,pt,"Documentary about the making of Jos Gonzales' ""In Our Nature"".",0.903,TV Movie  Drama  History,Portugal,Portugus,Jos Gonzlez,Cludia Clemente
518722,A Violent Desire for Joy,4.5,6,Released,12/26/2018,0,75,0,tt8334056,fr,English,0.907,Drama  History,France,Franais ,Huarache  Nyke Boy  Gustavo Zamarripa  Eduardo Arca  Martha Morales,Clment Schneider
300858,A Whore And a Chick,5,3,Released,1/1/2008,0,15,0,tt2305023,fr,English,1.112,Comedy,France,Franais,Victoria Lucie  Mark Griffin  Olivia Bromley,Clment Michel
653800,12 Months,10,1,Released,4/1/2022,0,90,8000,tt9029366,en,"A fascinating behind-the-scenes special about Steven Spielberg's """"The Fabelmans.""""",0.84,Drama,United States of America,English,English,Clinton Cornwell
921754,9 Races,0,0,Released,6/4/2017,0,11,0,tt6091134,en,Documentary about terminal care.,1.386,Drama,United States of America,English,Leea Klemola,Clint Bentley
929340,A Christmas Story Christmas,6.5,100,Released,12/8/2022,0,98,0,tt17220704,en,English,15.721,Comedy  Family  Drama  Fantasy,United States of America,English,Dragutin Varga,Clay Kaytis
252674,A Second Chance,6.2,69,Released,11/23/2011,0,90,0,tt2150139,en,English,11.25,Drama  Family,Australia,English,Natali Broods  Geert Van Rampelberg  Luca De Clerq,Clay Glen
588730,A Second Chance Rivals,7,53,Released,9/21/2019,0,89,0,tt9810420,en,The horror is purple.,11.925,Drama  Family,Australia,English,Gabriel Coelho  Laura S,Clay Glen
1204934,31 hours,6,1,Released,11/12/2021,0,21,0,tt19858530,ro,English,0.6,Drama,Romania,English,Maud Brethenoux  Thomas Blanchet  Camille Latteux  Vincent Launay-Franceschini  Mathias Gourdot,Claudiu Mitcu
73244,7 km da Gerusalemme,5.5,21,Released,5/4/2007,0,110,0,tt1002740,it,English,1.968,Drama,Italy,Italiano,English,Claudio Malaponti
49850,A Quiet Life,6.534,148,Released,11/5/2010,1700000,105,0,tt1521090,it,English,6.242,Drama  Thriller,Germany  Italy  France,English Italiano Deutsch,Peer Smulders,Claudio Cupellini
808593,A Matter of Life and Death History of Hygiene,6.5,2,Released,3/19/2021,0,52,0,tt14286002,de,English,1.037,Documentary  History  TV Movie,Germany,Franais Deutsch,Juha Kallio,Claudia Spoden  Christian Feyerabend
332838,A Bookshelf on Top of the Sky 12 Stories About John Zorn,5.5,4,Released,1/1/2002,0,82,0,tt0362474,en,English,0.997,Documentary  Music,Germany,English,English,Claudia Heuermann
13726,A Secret,6.425,140,Released,10/3/2007,0,105,0,tt0490234,fr,English,5.345,Drama,France,Franais,Noah Fleiss  Caroline Kava  Jared Hillman  Jamison Stern  Tirlok Malik,Claude Miller
491321,100 Bio,0,0,Released,10/17/2003,0,101,0,tt0385485,fr,English,1.138,Drama,Canada,Franais,Bernarda Pags  Javier Lombardo  Victoria Onetto  Mariana Briski,Claude Fortin
662803,A Woman My Mother,0,0,Released,11/21/2019,0,75,0,tt11601734,fr,English,0.65,Drama  Documentary,Canada,Franais,Phil Naess  Theo Salaun  Ty Anania  Remy Germinario  Louis Anania,Claude Demers
5592,A Girl Cut in Two,6.071,70,Released,8/8/2007,0,115,0,tt0901485,fr,English,8.704,Comedy  Drama  Thriller,France  Germany,Franais,English,Claude Chabrol
326985,A Casa de Ceclia,5,3,Released,8/6/2015,0,102,0,tt3969990,pt,English,2.092,Drama  Mystery,Brazil,Portugus,Gran Gabrielsson,Clarissa Appelt
446341,A World Without Downs Syndrome,6,5,Released,10/5/2016,0,59,0,tt6129126,en,English,2.082,Documentary,United Kingdom,English,English,Clare Richards
1093765,A Pinch of Portugal,6.364,11,Released,4/22/2023,0,84,0,tt27244707,en,When a mere blink is about to seal your fate.,3.858,TV Movie  Romance  Comedy,Canada  United States of America  Portugal,English Portugus,Olga Hellsing,Clare Niederpruem
1028553,A Royal Corgi Christmas,6.214,14,Released,11/25/2022,0,84,0,tt21063466,en,English,2.514,TV Movie  Comedy  Romance,Canada  United States of America,English,English,Clare Niederpruem
107852,a brle,6.3,3,Released,8/16/2006,0,111,0,tt0491253,fr,English,1.036,Drama,France,Franais,Michael Masurkevitch  Michelle Crossman  Daniel Diasio  Zachary King,Claire Simon
26191,35 Shots of Rum,6.9,69,Released,2/18/2009,0,101,0,tt1100048,fr,Some fishes dreamt they were a car.,5.769,Drama,France  Germany,Deutsch Franais,Juana Molina,Claire Denis
622951,A Sun,7.7,207,Released,11/1/2019,0,156,0,tt10883506,zh,English,13.392,Drama  Crime,Taiwan,English,Ethan Schmitz  Jim Boonfield  Brock Baker,Chung Mong-Hong
951147,A ScoobyDoo Valentine Bouquet,10,4,Released,1/12/2021,0,132,0,tt14231882,en,A look at the Flatwoods Monster case,1.751,Animation  Comedy,United States of America,English,Clinton Granberry,Chuck Sheetz
281143,100m Freestyle,5,9,Released,6/1/2013,0,17,0,tt2732984,es,English,1.688,Drama,Mexico,Espaol,English,Chucho E. Quintero
104194,10 Plus 10,5.8,5,Released,11/4/2011,0,114,0,tt2243123,zh,English,2.388,Drama,Taiwan,English,Rick Cordeiro  Nick Smyth  Justin T. Lee,Chu Yen-ping  Hou Chi-jan  Chung Mong-Hong  We
402932,7 Kinds of Wrath,4,5,Released,9/19/2014,0,105,0,tt4235516,el,English,1.183,Drama,Greece,English,English,Christos Voupouras
67308,3D Sex and Zen Extreme Ecstasy,5.414,163,Released,4/14/2011,10308238,105,3500000,tt1365048,cn,English,7.949,History  Romance  Drama,Hong Kong,English,Raneli Kasevli  Maria Charalampopoulou  Eleni Molfeta  Elena Topalidou,Christopher Sun
424143,747 The Jumbo Revolution,7,2,Released,2/27/2014,0,92,0,tt4030188,en,A plucky guard risks life and limb battling illegal loggers.,1.321,Documentary,United Kingdom,English,Fu Dalong  Zhu Yuanyuan,Christopher Spencer
86703,2Headed Shark Attack,4.438,265,Released,6/26/2012,0,90,0,tt2043757,en,English,21.127,Horror  Action  Science Fiction  Comedy,United States of America,Trke Espaol English,Francisco Prez Abelln  Andrs Rabadn  Carles Qulez,Christopher Ray
620146,2nd Chance for Christmas,7.15,10,Released,12/17/2019,0,85,0,tt6899068,en,A documentary about the senior citizens of Saipan.,4.771,Family  TV Movie,United States of America,English,Lito Asuncion  Vernon Lane  Emanuel Mikel,Christopher Ray
342927,3Headed Shark Attack,4.492,181,Released,7/20/2015,0,90,0,tt4685096,en,English,15.695,Science Fiction  Action  Horror,United States of America,English,English,Christopher Ray
594368,A Dark Place,4.7,3,Released,4/27/2018,0,89,0,tt7487314,en,English,1.481,Drama,United States of America,English,McKaley Miller  Leilene Stewart  Melinda DeKay,Christopher Pinero
26934,A Christmas Visitor,5.5,18,Released,11/24/2002,0,100,0,tt0343531,en,"A story about the mysterious figure """"Accabadra"""".",4.403,Drama  TV Movie,Canada,English,Stefano Accorsi,Christopher Leitch
13370,A Mighty Wind,6.804,222,Released,4/16/2003,18750246,91,6000000,tt0310281,en,A short musical film,11.377,Comedy  Music,United States of America,English,Catherine McRae  T. Griffin  Vic Chesnutt,Christopher Guest
69396,A Cold Day in Hell,3.4,8,Released,1/5/2011,0,95,0,tt1843834,en,A PSA from Dr. Gangrene.,1.927,Action  Western  Thriller,United States of America,English,Larry Underwood  Brandon McEnturff,Christopher Forbes
1162321,A Million Minutes,7.833,7,Released,2/1/2024,0,110,0,tt28618089,de,English,7.69,Drama,Germany,English Deutsch,Jossi Wells,Christopher Doll
823872,A Fire Within,0,0,Released,12/2/2022,0,85,0,tt6881396,en,Strange events happen in Ellie's house...,1.601,Documentary,United States of America, English,Romane Portail  Jules Jamoteau  Lana Castaneda  Richard Leaf,Christopher Chambers
77120,A League of Ordinary Gentlemen,6.3,11,Released,5/5/2004,0,93,0,tt0430289,en,An unusual game of chess between two rivals.,2.629,Documentary,United States of America,English,Amir Ahmed Badreldeen  Amr Ahmed Badreldeen,Christopher Browne
802658,63 Glances,2.25,2,Released,1/22/2010,0,53,0,tt1857606,fr,A story of the strong women upholding their free will.,1.676,Drama,France,Deutsch Franais,Luiza Grigorova  Plamen Manassiev  Aleksandar Dimov  Vladimir Zombori  Yana Marinova,Christophe Pellet
611433,3 visages,0,0,Released,4/5/2017,0,44,0,tt6800924,fr,English,0.84,Drama,France,Franais,Joanne Gale  Simon Naylor  Anthony Cozens,Christophe Loizillon
307661,10 jours pour saimer,5.5,6,Released,9/28/2011,0,91,0,tt1866077,fr,Follows the life of general Ante Gotovina.,2.365,Comedy  Romance  TV Movie,France,Franais,English,Christophe Douchand
513439,911 Officer Down,5,1,Released,1/16/2018,0,85,0,tt4945640,en,English,0.997,Action  Thriller,United States of America,English,English,Christoph Kositza
1035866,Abigail,8,2,Released,3/31/2021,0,23,30000,tt8698066,en,English,2.342,Drama,United States of America,English,Diego Giacometti  Alberto Giacometti  Giovanni Giacometti,Christonikos Tsalikis  Max Hechtman
766105,A Taste of Hunger,6.1,41,Released,6/24/2021,0,104,0,tt11188560,da,Controversial documentary about gay men purposely contracting the AIDS virus.,13.203,Romance  Drama,Denmark  Sweden,English svenska Dansk,Doug Hitzel,Christoffer Boe
680624,1945  Als die Franzosen Deutschland besetzten,8,1,Released,5/4/2011,0,52,0,tt1912336,de,English,0.878,TV Movie  Documentary  History,Germany,Deutsch,Craig DeMartino  Pete Davis  Jarem Frye,Christine Rtten
52851,A Childs Christmases in Wales,0,0,Released,12/17/2009,0,60,0,tt1590844,en,A man enters a salon/spa and leaves with something else,1.919,Comedy  TV Movie,United Kingdom,English Cymraeg,Daniel Macarone  Carly Frankel,Christine Gernon
252439,A Civil Arrangement,0,0,Released,5/6/2012,0,30,0,tt2149376,en,English,1.118,Comedy,United Kingdom,English,Anita Ekberg  Monica Bellucci,Christine Gernon
488447,12 Days of Giving,6.129,35,Released,11/26/2017,0,85,0,tt6303962,en,English,6.434,Drama  TV Movie,Canada  United States of America,English,Timothy Cordukes  Franck Leroux  Estelle Halimi  Andra-Laure Finot  David Forgit,Christine Conradt
343412,A Mother,5.5,19,Released,6/24/2015,0,100,0,tt3712054,fr,English,1.719,Drama,France,Franais,Ye Shi Qiu  Ye Lian Ying  Ye Zuyi,Christine Carrire
1201056,A Family,0,0,Released,3/20/2024,0,82,0,tt31015517,fr,English,3.64,Documentary,France,Franais,Shosuke Tanihara  Kazuo Yamagishi,Christine Angot
299578,A Cookie Cutter Christmas,6.1,74,Released,11/9/2014,0,86,0,tt4012254,en,English,6.713,TV Movie  Comedy  Romance,Canada,English,Neritan Liaj  Kastriot Ramollari,Christie Will
1006954,A Dangerous Affair,4.8,6,Released,8/6/2022,0,85,0,tt15905460,en,A documentary focusing on American conscientious objectors during WWII.,1.253,Thriller  TV Movie,Canada,English,Ed Asner,Christie Will
437515,A Dash of Love,6.2,63,Released,2/11/2017,0,84,0,tt6286216,en,English,6.894,Romance  TV Movie,Canada  United States of America,English,English,Christie Will
426473,A Snow Capped Christmas,6.3,59,Released,11/26/2016,0,87,0,tt5574012,en,English,7.715,TV Movie  Romance  Drama,Canada  United States of America,English,Swayde McCoy  Jordan Ashley Grier,Christie Will
661331,A Valentines Match,7.327,52,Released,2/1/2020,0,80,0,tt11274306,en,English,4.272,Romance  Drama  TV Movie,Canada  United States of America,English,Fishbach,Christie Will
410314,A Wish for Christmas,6.006,244,Released,11/5/2016,0,84,0,tt5676118,en,The Great Arms Robbery,9.14,TV Movie  Romance  Drama  Fantasy,Canada  United States of America,English,Cai Die  Michael Tong  Yameng Zhang  Waise Lee Chi-Hung,Christie Will
480536,A Horrible Woman,6.352,26,Released,12/25/2017,0,86,0,tt6286796,da,English,2.138,Drama,Denmark,Dansk,Indira Varma  Andrew Welch,Christian Tafdrup
1119808,A River in the Woods,0,0,Released,1/1/2011,0,12,0,tt1947951,en,English,0.6,Fantasy  Drama  Horror,Canada,English,Adam Kranot  Erik Mogensen,Christian Sparkes
379514,A Dangerous Fortune,6.8,6,Released,1/25/2016,0,180,0,tt3764648,de,English,3.088,TV Movie  Drama,Ireland  Germany,Deutsch,Priit Vigemast  Mari Jrjens,Christian Schwochow
793876,1986 The story behind the Cup,6.3,3,Released,5/18/2016,0,208,0,tt5663190,es,English,0.84,Documentary,Argentina,Espaol,English,Christian Rmoli
878197,A Fishy Business in SaintPierre et Miquelon,3.875,4,Released,5/25/2022,0,95,0,tt13322796,fr,English,1.641,Comedy  Drama,Canada  France,Franais,Tino Leunda  Tisso Sols Vargas  Cecilia Griffa,Christian Monnier
860591,A Fishes Recall,8,2,Released,4/1/2018,0,15,50000,tt7517410,es,English,0.6,Drama  Science Fiction,Colombia,Espaol,English,Christian Meja Carrascal
208479,Aberya,10,2,Released,11/30/2012,0,109,0,tt2529204,tl,English,1.023,Drama,Philippines,English ,Charles Osgood,Christian Linaban
411516,A German Life,6.9,11,Released,10/15/2016,0,109,0,tt5135434,de,English,1.278,Documentary,Germany  Austria,Deutsch English Italiano,Graham Elwood  Doug Benson,Christian Krnes  Florian Weigensamer  Olaf Mller  Roland Schrotthofer
876453,A Jewish Life,0,0,Released,7/6/2021,0,114,0,tt15520280,de,English,1.398,Documentary,Austria,Deutsch English,Taras Tkachenko  Oleksandra Petko  Lesya Kalynska  Yurii Odynokyi,Christian Krnes  Florian Weigensamer  Christian Kermer  Roland Schrotthofer
330152,A Lamp in the Dark The Untold History of the Bible,3.2,2,Released,11/10/2009,0,178,0,tt1841487,en,About the diverse animal life in and around the stadium.,0.6,Documentary,United States of America,English,Duncan Larkin,Christian J. Pinto
1042778,A Most Atrocious Thing,0,0,Released,1/1/2024,0,75,0,tt15245194,en,A 'road-movie' documentary about Pindus Mountains and their people.,1.176,Horror  Comedy,United States of America,English,Thymios Anastasiou  Sofia Anastasiou  Nikos Anastasiou  Kostas Anastasiou,Christian Hurley  Ben Oliphint
19521,A Love to Hide,7.347,49,Released,3/7/2005,0,102,0,tt0444518,fr,English,5.464,Drama  TV Movie,France,Franais Deutsch,Taher Adami  Zanyar Adami,Christian Faure
398924,A Bag of Marbles,7.836,811,Released,1/18/2017,10898998,113,21400000,tt5091612,fr,English,18.254,War  Drama,Czech Republic  France  Canada,English,Julien Spas  Michael Helmrich,Christian Duguay
1176264,11221  11621,10,1,Released,11/6/2021,0,27,17,tt29043218,en,A young musician dreams about a future past.,0.6,Music  Documentary,United States of America,English,Emanuel Martnez,Christian Costa
1052809,A Grandpas Uniform and the Other Things of Fear,0,0,Released,11/24/2022,0,20,0,tt22159302,jv,Two men encounter some Canadian mythological creatures in the woods.,0.6,Drama  Horror  Thriller,Indonesia,Bahasa indonesia ,David Milchard  Geoff Gustafson  Brendan Hansell  Michelle O'Reilly,Christian Banisrael
142712,828 AM,5.286,7,Released,9/17/2010,0,91,0,tt1361825,de,English,3.307,Romance  Drama,Germany,English Deutsch,Reinhard Nowak  Anca Cipariu  Levi Wolter  Inge Maux,Christian Alvart
768972,A Sunburnt Christmas,7.167,12,Released,12/11/2020,0,100,0,tt13409094,en,English,4.623,Comedy  Crime  Family,Australia,English,English,Christiaan Van Vuuren
697319,80000 Years Old,4.8,6,Released,6/19/2020,0,28,0,tt13517836,fr,English,0.698,Drama,France,Franais,David Chalmers  Nick Bostrom  Cynthia Breazeal  Ron Chrisley  Stewart Brand,Christelle Lheureux
245,About a Boy,6.665,2110,Released,4/26/2002,129000000,101,27000000,tt0276751,en,English,30.006,Drama  Comedy  Romance,France  Germany  United Kingdom  United States of America,English,Nichele Lambert  Jennifer Bonner  Matt Einhorn,Chris Weitz  Paul Weitz
55720,A Better Life,7.191,207,Released,6/24/2011,1800000,98,10000000,tt1554091,en,English,9.926,Drama,United States of America,English Espaol,English,Chris Weitz
13206,A Complete History of My Sexual Failures,6.372,39,Released,1/19/2008,0,90,0,tt1037033,en,English,4.437,Documentary  Romance,United Kingdom,English,English,Chris Waitt
586668,1984 The New World Order,6,1,Released,1/1/2014,0,60,0,tt5298962,en,English,1.4,Documentary,United States of America,English,Griete Van den Akker  Heleen Mineur,Chris Turner
1256416,A Box of Chocolates,0,0,Released,8/13/2023,0,21,5000,tt28059747,en,English,0.6,Comedy,United States of America,English,Robert Beckford,Chris Thorne
390432,A Weekend with the Family,4.8,6,Released,4/1/2016,0,82,0,tt5347148,en,English,1.567,Comedy,United States of America,English,Bethany Cutmore-Scott,Chris Stokes
1161145,12 Inches of Dangling Fury,0,0,Released,10/4/2002,0,36,0,tt0398625,en,A film detailing the dark underworld of hired assassins.,1.4,Horror  Comedy,United States of America,English,Andre Eleam  Colin Krawchuk  Zach Koch  Michael Sheffield,Chris Seaver
923311,A Stoinkmare Before Christmas,0,0,Released,12/24/2014,0,18,600,tt12293070,en,English,0.84,Comedy,United States of America,English,Meike Schmidt  Christian Walther  Mieke Biendara,Chris Seaver
226145,10 Things You Need to Know About Losing Weight,6,2,Released,5/27/2009,0,58,0,tt1498165,en,English,1.022,TV Movie  Documentary,United Kingdom,English,Napamas Jantharamanee  Winai Kraibutr  Ron Bunchongsang  Panu Suwanno  Palungdham Klomthongsuk,Chris Salt
272817,10 Years of Tomb Raider A GameTap Retrospective,6,3,Released,2/6/2008,0,42,0,tt1187035,en,English,1.669,Documentary,United States of America,English,Michael James Regan  Keegan Hedley  Mark Brombacher,Chris Peeler
467304,A Tudor Feast at Christmas,7.7,3,Released,12/21/2006,0,59,0,tt1232802,en,English,1.453,Documentary  History,United Kingdom,English,John Bullard  Sam Baltrusis  Dustin Pari  Elizabeth Saint  Brad Cooney,Chris Mitchell
190161,21 and a WakeUp,4,1,Released,10/30/2009,0,123,3,tt1268161,en,Film about friendship becoming love.,1.587,Drama  War,United States of America,English,Hadder blandon  Luis Gabriel Velsquez Botero  Santiago Bohada,Chris McIntyre
643839,15 Minutes at 400 Degrees,0,0,Released,7/19/2019,0,16,0,tt10788332,en,English,1.646,Comedy  Drama,United States of America,English,Greg Auch  Jamie Tognazzini  Chris Potter  Rohan Campbell,Chris McCaleb
339339,A Tale of Two Thieves,6.6,4,Released,4/12/2014,0,71,0,tt3501046,en,English,1.084,Documentary,United Kingdom,English,English,Chris Long
1182222,15 Years,0,0,Released,1/11/2024,0,143,0,tt27720660,de,English,1.711,Drama,Austria  Germany  Luxembourg,Deutsch,Susan Sontag  Cem Kaya,Chris Kraus
9582,A Guy Thing,5.9,314,Released,1/17/2003,17400000,101,20000000,tt0295289,en,English,17.129,Comedy  Romance,United States of America,English,Robert Lindsay,Chris Koch
39431,A Mans Gotta Do,5,4,Released,7/8/2004,0,93,0,tt0374021,en,English,0.84,Comedy,Australia,English,Kanan Gill  Kaneez Surka  Abish Mathew  Kenny Sebastian,Chris Kennedy
82680,A Darker Reality,4.091,11,Released,6/30/2008,0,87,0,tt1137448,en,English,2.614,Horror,United States of America,English,Klaus Johannes Wolf,Chris Kazmier
418293,A Better Life,8.5,2,Released,5/1/2015,0,92,0,tt4683988,en,English,1.519,Documentary,United States of America,English,Beau Robinson  Kelli Rasmus  Dolly Gray  Marcos Aguirre,Chris Johnson
673572,ABBA Forever A Celebration,8.3,9,Released,10/13/2019,0,54,0,tt11457538,en,Animation inspired by the poem The Infinite by Giacomo Leopardi.,2.339,Documentary  Music,Sweden  United Kingdom,English svenska,Neri Marcor,Chris Hunt
226544,A Proper Violence,0,0,Released,6/3/2011,0,102,0,tt1668027,en,English,0.84,Crime  Drama  Thriller,United States of America,English,English,Chris Faulisi  Matt Robinson
155191,A Thief Of Time,4.667,3,Released,7/11/2004,0,94,0,tt0367135,en,English,2.947,Crime  Mystery  TV Movie,United States of America,English,Manfred Volz,Chris Eyre
239910,A Thousand Roads,7,1,Released,1/23/2005,0,40,3100000,tt0407254,en,A documentary about writer and novelist Liu Yichang.,0.932,Drama,United States of America,English,Liu Yichang,Chris Eyre
228332,A Simple Walk Into Mordor,6.5,2,Released,1/1/2013,0,61,0,tt3182796,en,A man dedicates his life towards his invention.,1.168,Documentary,New Zealand  United States of America,English,Ryan Tocheri,Chris Demarais  Kerry Shawcross
141058,A Viking Saga The Darkest Day,3.8,45,Released,6/10/2013,0,82,0,tt2320073,en,A semi-experimental science fiction film.,0.6,Adventure  Action  Thriller,United Kingdom,English,Kader Affak  Yacine Jny Sahraoui  Cedric Camus,Chris Crow
878111,A Christmas Number One,5.948,29,Released,12/10/2021,0,112,0,tt14586176,en,The exploration of eroticism and jealousy between two young girls.,4.134,Romance  Comedy  Music  Drama,United Kingdom,English Portugus Espaol,English,Chris Cottam
687156,A Secret Love,7.3,113,Released,4/29/2020,0,83,0,tt3260524,en,A man struggles to live with Hitler between his legs.,8.789,Documentary,United States of America,English,Louis Iacoviello  Dan Biwee  William Keevan  David E. McMahon,Chris Bolan
257861,Abandoned Souls,3.938,8,Released,1/1/2010,0,105,0,tt1674058,en,English,0.952,Thriller  Horror,Canada,English,English,Chris Abell
521719,4 Romance,5.333,3,Released,12/25/2008,0,133,0,tt1359577,th,English,1.702,Romance  Comedy  Action  Music,Thailand,English,Ameer Ali Jabarah  Bennet De Brabandere  Zahraa Ghandour  Michel Kandinsky,Chookiat Sakveerakul  Rashane Limtrakul  Prachya Pinkaew  Bhandit Thongdee
13436,13 Game of Death,6.4,143,Released,10/4/2006,0,114,0,tt0883995,th,A husband acts as a caregiver to his quadriplegic wife.,7.096,Horror  Thriller  Crime,Thailand,English,Niggi Bruning  Annette Bruning,Chookiat Sakveerakul
699161,A Nice Housekeeper,0,0,Released,1/10/2020,0,70,0,tt12987672,ko,English,3.676,Romance  Drama,South Korea,English,John Lithgow  Reba Buhr  Erin Fitzgerald  Andr Gordon,Choi Sung-eun
390845,A Delicious Flight,4.224,58,Released,11/1/2015,0,97,0,tt6077598,ko,English,44.596,Romance,South Korea,English,Tomokazu Miura  Wakaba Ryuuya  Rena Tanaka  Kaho Minami  Hirofumi Arai,Choi Sang-hoon
746375,18 Year Old Seunghas Sense Game,5.8,5,Released,9/22/2020,0,62,80000,tt13334832,ko,A short horror film.,10.378,Romance  Drama,South Korea,English,John Jennings  Luisa Tascone  Annika Goessens  Steven Sheeran,Choi Jin-chul
449184,3 Crimes Breaking Point,0,0,Released,6/29/2016,0,19,0,tt5787610,en,We follow three kids with severe memory loss.,0.6,Drama  Crime  Action,Malaysia,Bahasa melayu,Rosie Paley  Ricky Dean,Cho We Jun
459073,A Day,7.789,140,Released,6/15/2017,8500000,90,0,tt6890376,ko,English,10.883,Mystery  Thriller  Drama,South Korea,English,Lucienne Kahn  Stefan Godin,Cho Sun-ho
158645,A Bold Family,5.7,6,Released,6/9/2005,0,102,0,tt0464651,ko,English,2.79,Comedy  Drama,South Korea,English,English,Cho Myeong-nam
45083,A Million,6.345,29,Released,8/6/2009,0,114,0,tt1535419,ko,English,4.257,Thriller  Drama,South Korea,English,Dorte Limkilde  Alex Hgh Andersen,Cho Min-ho
575752,A Resistance,8,10,Released,2/27/2019,0,105,0,tt10276054,ko,English,5.177,History  Drama,South Korea,English,Meret Becker  Alexander Beyer  Nina Hoss,Cho Min-ho
140380,26 Years,6.897,58,Released,11/29/2012,0,135,4330000,tt2551894,ko,English,8.97,Drama  Thriller,South Korea,English,Madelon Schoenmaker  Joep Sertons  Mirja Romeyn,Cho Keun-hyun
446752,A Stray Goat,6.6,8,Released,3/1/2017,110,91,0,tt10468098,ko,The life of iconic Japanese director Kon Ichikawa.,6.951,Drama,South Korea,English,Kon Ichikawa  Natto Wada,Cho Jae-min
395572,A Break Alone,2,2,Released,9/22/2016,0,95,0,tt5677590,ko,English,3.777,Drama  Romance,South Korea,English,Tuomas Kela,Cho Jae-hyun
647984,3 Cewek Petualang,0,0,Released,10/31/2013,0,83,0,tt11663928,id,An angry landlord hassles her behind-in-rent tenant.,1.4,Thriller  Adventure,Indonesia,Bahasa indonesia,Pearl McKay  Adam McKay  Will Ferrell,Chiska Doppert
489717,A House in the Countryside,0,0,Released,6/28/2017,0,10,0,tt7573322,es,A documentary about F.W. Murnau.,0.6,Comedy,Spain,Espaol,Thomas Lang  Helene Luckow  Eva Diekmann  David Sandberg  Daisy Spies,Chiqui Carabante
287944,A Breath from the Bottom,9,2,Released,10/30/2012,0,42,0,tt4085976,zh,English,0.697,Drama,Taiwan,English,Mark Pearce  Mary Woodvine  Mark Jenkin,Ching-lin Chan
450307,A Study in Red,0,0,Released,4/2/2013,0,16,0,tt13510790,pt,English,0.6,Drama,Brazil,Portugus,English,Chico Lacerda
947953,3 Cents A Kilo,0,0,Released,8/11/2021,0,24,0,tt15540014,zh,An {explosive} love story   directed by Lutz Lemke.,1.444,Documentary,Singapore,English,Markus Knfken  Stefan Weinert  Ulrich Bhnk,Chew Chia Shao Min
1169305,A New Roommate,0,0,Released,1/1/2005,0,91,0,tt23777996,cn,The last game of water polo.,0.961,Drama,Hong Kong,English,Nanni Moretti,Chen-kuo Chao
314994,A Chance to Die,6,1,Released,4/29/2000,0,97,0,tt0270271,zh,English,2.916,Crime,Japan  Taiwan,English,Hans Petter Hansen  Tarald B. Ellingsen,Chen Yi-Wen
753844,A ZebraRiding Boy,0,0,Released,10/16/2020,0,97,0,tt13276300,zh,English,0.84,Drama  Romance,China,English,English,Chen Juzhi  Fan Xiaotian
667937,A Windfall Trap,0,0,Released,12/28/2019,0,93,0,tt11521720,zh,English,1.7,Comedy,China,English,English,Chen Jianyong
101411,23F la pelcula,5.484,31,Released,2/23/2011,0,105,0,tt1714834,es,English,0.611,History  Drama,Spain,Espaol,Martin Hager  Stefan Eger  Sandra Feld  Peter Dubiel,Chema de la Pea
69409,Aalwar,3.55,10,Released,1/12/2007,500000,157,500000,tt1810522,ta,English,4.08,Action  Thriller,India,English,English,Chella Ayyavu
677997,A Trivial Exclusion,5,2,Released,1/1/2009,0,86,50000,tt1540744,en,Fake trailer for a lost Azorean space-opera rip-off film.,0.704,Action  Adventure,Belize  Guatemala  Mexico  Russia  United Kingdom  United States of America,English,Francisco Afonso Lopes  Francisco Lacerda,Chase Sui Wonders  Jeannie Sui Wonders
307115,12 Dog Days Till Christmas,5,20,Released,11/28/2014,0,90,0,tt3579698,en,Documentary by Eckhart Schmidt.,2.388,Family  TV Movie,United States of America,English,Eckhart Schmidt,Charlie Vaughn
